SubjectId Activity variable mean
9 LAYING FreqBodyGyroStDevZ -0.965686312
9 LAYING FreqBodyGyroMeanFreqX -0.23069917904112
9 LAYING FreqBodyGyroMeanFreqY -0.321206958058
9 LAYING FreqBodyGyroMeanFreqZ -0.055125413678
9 LAYING FreqBodyAccMagMean -0.9266042952
9 LAYING FreqBodyAccMagStDev -0.921929738394
9 LAYING FreqBodyAccMagMeanFreq -0.085609052452
9 LAYING FreqBodyBodyAccJerkMagMean -0.9543205856
9 LAYING FreqBodyBodyAccJerkMagStDev -0.9550947122
9 LAYING FreqBodyBodyAccJerkMagMeanFreq 0.1670029826292
9 LAYING FreqBodyBodyGyroMagMean -0.9186053356
9 LAYING FreqBodyBodyGyroMagStDev -0.9034005814
9 LAYING FreqBodyBodyGyroMagMeanFreq -0.20634356866
9 LAYING FreqBodyBodyGyroJerkMagMean -0.9558062546
9 LAYING FreqBodyBodyGyroJerkMagStDev -0.9522904702
9 LAYING FreqBodyBodyGyroJerkMagMeanFreq -0.016201378678
9 LAYING AngletBodyAccMeanGravity 0.000991077232
9 LAYING AngletBodyAccJerkMeanGravityMean -0.021817851338
9 LAYING AngletBodyGyroMeanGravityMean 0.052062224042
9 LAYING AngletBodyGyroJerkMeanGravityMean 0.018204470058
9 LAYING AngleXGravityMean 0.6688739754
9 LAYING AngleYGravityMean 0.1707890725
9 LAYING AngleZGravityMean -0.873649367
9 SITTING TimeBodyAccMeanX 0.24832674354
9 SITTING TimeBodyAccMeanY -0.02701677698
9 SITTING TimeBodyAccMeanZ -0.07537846886
9 SITTING TimeBodyAccStDevX -0.9572277914
9 SITTING TimeBodyAccStDevY -0.875141405
9 SITTING TimeBodyAccStDevZ -0.83200187268
9 SITTING TimeGravityAccMeanX 0.9163245106
9 SITTING TimeGravityAccMeanY -0.0414258228938
9 SITTING TimeGravityAccMeanZ 0.085263099144
9 SITTING TimeGravityAccStDevX -0.9552804062
9 SITTING TimeGravityAccStDevY -0.94645197
9 SITTING TimeGravityAccStDevZ -0.88585411242
9 SITTING TimeBodyAccJerkMeanX 0.077005006374
9 SITTING TimeBodyAccJerkMeanY 0.009817397262
9 SITTING TimeBodyAccJerkMeanZ -0.008674672651
9 SITTING TimeBodyAccJerkStDevX -0.9645358564
9 SITTING TimeBodyAccJerkStDevY -0.9567775448
9 SITTING TimeBodyAccJerkStDevZ -0.9618894376
9 SITTING TimeBodyGyroMeanX -0.042328876778
9 SITTING TimeBodyGyroMeanY -0.04142711812
9 SITTING TimeBodyGyroMeanZ 0.0807919285908
9 SITTING TimeBodyGyroStDevX -0.9590200492
9 SITTING TimeBodyGyroStDevY -0.9191882264
9 SITTING TimeBodyGyroStDevZ -0.9301768338
9 SITTING TimeBodyGyroJerkMeanX -0.0930708106
9 SITTING TimeBodyGyroJerkMeanY -0.046663441472
9 SITTING TimeBodyGyroJerkMeanZ -0.052841489994
9 SITTING TimeBodyGyroJerkStDevX -0.9645323452
9 SITTING TimeBodyGyroJerkStDevY -0.9719274472
9 SITTING TimeBodyGyroJerkStDevZ -0.9687388914
9 SITTING TimeBodyAccMagMean -0.8933617176
9 SITTING TimeBodyAccMagStDev -0.8637564342
9 SITTING TimeGravityAccMagMean -0.8933617176
9 SITTING TimeGravityAccMagStDev -0.8637564342
9 SITTING TimeBodyAccJerkMagMean -0.964383757
9 SITTING TimeBodyAccJerkMagStDev -0.9517802432
9 SITTING TimeBodyGyroMagMean -0.9032355368
9 SITTING TimeBodyGyroMagStDev -0.9066063206
9 SITTING TimeBodyGyroJerkMagMean -0.9733641366
9 SITTING TimeBodyGyroJerkMagStDev -0.9663610734
9 SITTING FreqBodyAccMeanX -0.959413594
9 SITTING FreqBodyAccMeanY -0.911683219
9 SITTING FreqBodyAccMeanZ -0.8922013438
9 SITTING FreqBodyAccStDevX -0.956903459
9 SITTING FreqBodyAccStDevY -0.86761360746
9 SITTING FreqBodyAccStDevZ -0.818001834824
9 SITTING FreqBodyAccMeanFreqX -0.109383841734
9 SITTING FreqBodyAccMeanFreqY -0.120093395898
9 SITTING FreqBodyAccMeanFreqZ -0.1317488734546
9 SITTING FreqBodyAccJerkMeanX -0.9655962396
9 SITTING FreqBodyAccJerkMeanY -0.9580073906
9 SITTING FreqBodyAccJerkMeanZ -0.9575269752
9 SITTING FreqBodyAccJerkStDevX -0.9666604036
9 SITTING FreqBodyAccJerkStDevY -0.9585229866
9 SITTING FreqBodyAccJerkStDevZ -0.9649413418
9 SITTING FreqBodyAccJerkMeanFreqX 0.02039798558
9 SITTING FreqBodyAccJerkMeanFreqY -0.27190085077
9 SITTING FreqBodyAccJerkMeanFreqZ -0.267665734806
9 SITTING FreqBodyGyroMeanX -0.950315237
9 SITTING FreqBodyGyroMeanY -0.9396930078
9 SITTING FreqBodyGyroMeanZ -0.940312313
9 SITTING FreqBodyGyroStDevX -0.9618360162
9 SITTING FreqBodyGyroStDevY -0.910583361
9 SITTING FreqBodyGyroStDevZ -0.9341874784
9 SITTING FreqBodyGyroMeanFreqX -0.128144114548
9 SITTING FreqBodyGyroMeanFreqY -0.359739581712
9 SITTING FreqBodyGyroMeanFreqZ -0.17324215306
9 SITTING FreqBodyAccMagMean -0.8977181972
9 SITTING FreqBodyAccMagStDev -0.8691725114
9 SITTING FreqBodyAccMagMeanFreq -0.08061344386
9 SITTING FreqBodyBodyAccJerkMagMean -0.9530504408
9 SITTING FreqBodyBodyAccJerkMagStDev -0.9493949814
9 SITTING FreqBodyBodyAccJerkMagMeanFreq 0.0974700202614
9 SITTING FreqBodyBodyGyroMagMean -0.9344377378
9 SITTING FreqBodyBodyGyroMagStDev -0.9064712292
9 SITTING FreqBodyBodyGyroMagMeanFreq -0.19597005159
9 SITTING FreqBodyBodyGyroJerkMagMean -0.9683155878
9 SITTING FreqBodyBodyGyroJerkMagStDev -0.9659970148
9 SITTING FreqBodyBodyGyroJerkMagMeanFreq 0.031534866288
9 SITTING AngletBodyAccMeanGravity 0.0213074293
9 SITTING AngletBodyAccJerkMeanGravityMean -0.031930473586
9 SITTING AngletBodyGyroMeanGravityMean 0.01983366452
9 SITTING AngletBodyGyroJerkMeanGravityMean -0.0944429619
9 SITTING AngleXGravityMean -0.8064137502
9 SITTING AngleYGravityMean 0.1131528324
9 SITTING AngleZGravityMean -0.041913115972
9 STANDING TimeBodyAccMeanX 0.282310057333333
9 STANDING TimeBodyAccMeanY -0.0200454954022222
9 STANDING TimeBodyAccMeanZ -0.0952747481333333
9 STANDING TimeBodyAccStDevX -0.975741252444444
9 STANDING TimeBodyAccStDevY -0.938635759333333
9 STANDING TimeBodyAccStDevZ -0.919295805777778
9 STANDING TimeGravityAccMeanX 0.961323502222222
9 STANDING TimeGravityAccMeanY -0.010383816474
9 STANDING TimeGravityAccMeanZ 0.00914769235555555
9 STANDING TimeGravityAccStDevX -0.989103160444444
9 STANDING TimeGravityAccStDevY -0.972573867555556
9 STANDING TimeGravityAccStDevZ -0.932245295111111
9 STANDING TimeBodyAccJerkMeanX 0.0760032053555556
9 STANDING TimeBodyAccJerkMeanY 0.0130699796066667
9 STANDING TimeBodyAccJerkMeanZ -0.004700785502
9 STANDING TimeBodyAccJerkStDevX -0.969973398888889
9 STANDING TimeBodyAccJerkStDevY -0.963849332888889
9 STANDING TimeBodyAccJerkStDevZ -0.970584264666667
9 STANDING TimeBodyGyroMeanX -0.029183136346
9 STANDING TimeBodyGyroMeanY -0.060810158296
9 STANDING TimeBodyGyroMeanZ 0.0992409332222222
9 STANDING TimeBodyGyroStDevX -0.921990612
9 STANDING TimeBodyGyroStDevY -0.946046640444444
9 STANDING TimeBodyGyroStDevZ -0.939889737333333
9 STANDING TimeBodyGyroJerkMeanX -0.095897704
9 STANDING TimeBodyGyroJerkMeanY -0.0419199574333333
9 STANDING TimeBodyGyroJerkMeanZ -0.0575743131488889
9 STANDING TimeBodyGyroJerkStDevX -0.949105691555556
9 STANDING TimeBodyGyroJerkStDevY -0.975036530444444
9 STANDING TimeBodyGyroJerkStDevZ -0.969726483555556
9 STANDING TimeBodyAccMagMean -0.945167482444444
9 STANDING TimeBodyAccMagStDev -0.936105010444444
9 STANDING TimeGravityAccMagMean -0.945167482444444
9 STANDING TimeGravityAccMagStDev -0.936105010444444
9 STANDING TimeBodyAccJerkMagMean -0.969524578888889
9 STANDING TimeBodyAccJerkMagStDev -0.963764177777778
9 STANDING TimeBodyGyroMagMean -0.921030223111111
9 STANDING TimeBodyGyroMagStDev -0.908291403111111
9 STANDING TimeBodyGyroJerkMagMean -0.969824044222222
9 STANDING TimeBodyGyroJerkMagStDev -0.965287050888889
9 STANDING FreqBodyAccMeanX -0.971662692
9 STANDING FreqBodyAccMeanY -0.944849431777778
9 STANDING FreqBodyAccMeanZ -0.941686874222222
9 STANDING FreqBodyAccStDevX -0.977579248444444
9 STANDING FreqBodyAccStDevY -0.938790016888889
9 STANDING FreqBodyAccStDevZ -0.913896832222222
9 STANDING FreqBodyAccMeanFreqX -0.105711680368889
9 STANDING FreqBodyAccMeanFreqY -0.00378721862222222
9 STANDING FreqBodyAccMeanFreqZ 0.000165424148888888
9 STANDING FreqBodyAccJerkMeanX -0.971313768666667
9 STANDING FreqBodyAccJerkMeanY -0.962624298888889
9 STANDING FreqBodyAccJerkMeanZ -0.967129200444444
9 STANDING FreqBodyAccJerkStDevX -0.971278823333333
9 STANDING FreqBodyAccJerkStDevY -0.968234579555556
9 STANDING FreqBodyAccJerkStDevZ -0.972588748666667
9 STANDING FreqBodyAccJerkMeanFreqX -0.0235041479111111
9 STANDING FreqBodyAccJerkMeanFreqY -0.0981894026
9 STANDING FreqBodyAccJerkMeanFreqZ -0.128067958244444
9 STANDING FreqBodyGyroMeanX -0.916974437555556
9 STANDING FreqBodyGyroMeanY -0.954514301555556
9 STANDING FreqBodyGyroMeanZ -0.941510336
9 STANDING FreqBodyGyroStDevX -0.924738576444444
9 STANDING FreqBodyGyroStDevY -0.941950576888889
9 STANDING FreqBodyGyroStDevZ -0.944942811777778
9 STANDING FreqBodyGyroMeanFreqX -0.222857823644444
9 STANDING FreqBodyGyroMeanFreqY -0.348959970422222
9 STANDING FreqBodyGyroMeanFreqZ -0.16576126334
9 STANDING FreqBodyAccMagMean -0.946330171777778
9 STANDING FreqBodyAccMagStDev -0.940265546444444
9 STANDING FreqBodyAccMagMeanFreq 0.0235738706622222
9 STANDING FreqBodyBodyAccJerkMagMean -0.963242884
9 STANDING FreqBodyBodyAccJerkMagStDev -0.963593159555556
9 STANDING FreqBodyBodyAccJerkMagMeanFreq 0.200537688288889
9 STANDING FreqBodyBodyGyroMagMean -0.929769067777778
9 STANDING FreqBodyBodyGyroMagStDev -0.910909659555556
9 STANDING FreqBodyBodyGyroMagMeanFreq -0.174953568622222
9 STANDING FreqBodyBodyGyroJerkMagMean -0.967491628
9 STANDING FreqBodyBodyGyroJerkMagStDev -0.964770799111111
9 STANDING FreqBodyBodyGyroJerkMagMeanFreq 0.0243650848444444
9 STANDING AngletBodyAccMeanGravity 0.0116017230222222
9 STANDING AngletBodyAccJerkMeanGravityMean 0.00486631672888889
9 STANDING AngletBodyGyroMeanGravityMean 0.0457096772222222
9 STANDING AngletBodyGyroJerkMeanGravityMean 0.0328201066444444
9 STANDING AngleXGravityMean -0.859607609333333
9 STANDING AngleYGravityMean 0.0909985561777778
9 STANDING AngleZGravityMean 0.0154296719333333
9 WALKING TimeBodyAccMeanX 0.278502842115385
9 WALKING TimeBodyAccMeanY -0.0180891971284423
9 WALKING TimeBodyAccMeanZ -0.110820512307692
9 WALKING TimeBodyAccStDevX -0.238353562692308
9 WALKING TimeBodyAccStDevY -0.201696960826923
9 WALKING TimeBodyAccStDevZ -0.0579636469030769
9 WALKING TimeGravityAccMeanX 0.951867079615385
9 WALKING TimeGravityAccMeanY -0.0314341738730769
9 WALKING TimeGravityAccMeanZ -0.115856121080385
9 WALKING TimeGravityAccStDevX -0.980971973653846
9 WALKING TimeGravityAccStDevY -0.971242423076923
9 WALKING TimeGravityAccStDevZ -0.955523995576923
9 WALKING TimeBodyAccJerkMeanX 0.0704357270480769
9 WALKING TimeBodyAccJerkMeanY 0.0212255910017308
9 WALKING TimeBodyAccJerkMeanZ 0.00414762740192308
9 WALKING TimeBodyAccJerkStDevX -0.206733787961538
9 WALKING TimeBodyAccJerkStDevY -0.276929933846154
9 WALKING TimeBodyAccJerkStDevZ -0.409764526153846
9 WALKING TimeBodyGyroMeanX -0.0808360598653846
9 WALKING TimeBodyGyroMeanY -0.0625598710615385
9 WALKING TimeBodyGyroMeanZ 0.111629779896154
9 WALKING TimeBodyGyroStDevX -0.476163506730769
9 WALKING TimeBodyGyroStDevY -0.467054167884615
9 WALKING TimeBodyGyroStDevZ -0.265683521346154
9 WALKING TimeBodyGyroJerkMeanX -0.0809204094461538
9 WALKING TimeBodyGyroJerkMeanY -0.0356283427038462
9 WALKING TimeBodyGyroJerkMeanZ -0.0633406620592308
9 WALKING TimeBodyGyroJerkStDevX -0.526985309038462
9 WALKING TimeBodyGyroJerkStDevY -0.549200228076923
9 WALKING TimeBodyGyroJerkStDevZ -0.457881494038462
9 WALKING TimeBodyAccMagMean -0.0980840496143461
9 WALKING TimeBodyAccMagStDev -0.37942877
9 WALKING TimeGravityAccMagMean -0.0980840496143461
9 WALKING TimeGravityAccMagStDev -0.37942877
9 WALKING TimeBodyAccJerkMagMean -0.203733615519231
9 WALKING TimeBodyAccJerkMagStDev -0.317113487115385
9 WALKING TimeBodyGyroMagMean -0.294542266826923
9 WALKING TimeBodyGyroMagStDev -0.489725811538462
9 WALKING TimeBodyGyroJerkMagMean -0.510253995769231
9 WALKING TimeBodyGyroJerkMagStDev -0.599866472692308
9 WALKING FreqBodyAccMeanX -0.294711163653846
9 WALKING FreqBodyAccMeanY -0.257677616153846
9 WALKING FreqBodyAccMeanZ -0.250806259788462
9 WALKING FreqBodyAccStDevX -0.218019977423077
9 WALKING FreqBodyAccStDevY -0.223972558596154
9 WALKING FreqBodyAccStDevZ -0.0337965256573077
9 WALKING FreqBodyAccMeanFreqX -0.310727563365385
9 WALKING FreqBodyAccMeanFreqY 0.0213195015442308
9 WALKING FreqBodyAccMeanFreqZ 0.0237831761442308
9 WALKING FreqBodyAccJerkMeanX -0.314265401346154
9 WALKING FreqBodyAccJerkMeanY -0.367706595
9 WALKING FreqBodyAccJerkMeanZ -0.399541245192308
9 WALKING FreqBodyAccJerkStDevX -0.170228340134423
9 WALKING FreqBodyAccJerkStDevY -0.228380473480769
9 WALKING FreqBodyAccJerkStDevZ -0.419104362884615
9 WALKING FreqBodyAccJerkMeanFreqX -0.378291493076923
9 WALKING FreqBodyAccJerkMeanFreqY -0.389047303846154
9 WALKING FreqBodyAccJerkMeanFreqZ -0.366570477826923
9 WALKING FreqBodyGyroMeanX -0.383676120961538
9 WALKING FreqBodyGyroMeanY -0.436905860576923
9 WALKING FreqBodyGyroMeanZ -0.240222512134615
9 WALKING FreqBodyGyroStDevX -0.507404512692308
9 WALKING FreqBodyGyroStDevY -0.490990336346154
9 WALKING FreqBodyGyroStDevZ -0.342367223269231
9 WALKING FreqBodyGyroMeanFreqX -0.200624503730769
9 WALKING FreqBodyGyroMeanFreqY 0.0164815831107692
9 WALKING FreqBodyGyroMeanFreqZ -0.152103721057692
9 WALKING FreqBodyAccMagMean -0.318801022711538
9 WALKING FreqBodyAccMagStDev -0.513891953269231
9 WALKING FreqBodyAccMagMeanFreq 0.161672988528846
9 WALKING FreqBodyBodyAccJerkMagMean -0.316870715576923
9 WALKING FreqBodyBodyAccJerkMagStDev -0.322337536730769
9 WALKING FreqBodyBodyAccJerkMagMeanFreq 0.159239938555769
9 WALKING FreqBodyBodyGyroMagMean -0.513797480384615
9 WALKING FreqBodyBodyGyroMagStDev -0.562714528653846
9 WALKING FreqBodyBodyGyroMagMeanFreq 0.127416241121154
9 WALKING FreqBodyBodyGyroJerkMagMean -0.602581618269231
9 WALKING FreqBodyBodyGyroJerkMagStDev -0.624351923653846
9 WALKING FreqBodyBodyGyroJerkMagMeanFreq 0.243222181771154
9 WALKING AngletBodyAccMeanGravity -0.0259657901346154
9 WALKING AngletBodyAccJerkMeanGravityMean 0.0623476589538462
9 WALKING AngletBodyGyroMeanGravityMean 0.121321075826923
9 WALKING AngletBodyGyroJerkMeanGravityMean -0.0265764240576923
9 WALKING AngleXGravityMean -0.844514789230769
9 WALKING AngleYGravityMean 0.105281462134615
9 WALKING AngleZGravityMean 0.103849947479269
9 WALKING_DOWNSTAIRS TimeBodyAccMeanX 0.295923445
9 WALKING_DOWNSTAIRS TimeBodyAccMeanY -0.0203994269075476
9 WALKING_DOWNSTAIRS TimeBodyAccMeanZ -0.0910278793952381
9 WALKING_DOWNSTAIRS TimeBodyAccStDevX 0.213392270547619
9 WALKING_DOWNSTAIRS TimeBodyAccStDevY -0.208310705504762
9 WALKING_DOWNSTAIRS TimeBodyAccStDevZ -0.00771530035714285
9 WALKING_DOWNSTAIRS TimeGravityAccMeanX 0.938417773333333
9 WALKING_DOWNSTAIRS TimeGravityAccMeanY -0.0352304645104762
9 WALKING_DOWNSTAIRS TimeGravityAccMeanZ -0.082276174942619
9 WALKING_DOWNSTAIRS TimeGravityAccStDevX -0.952141220714286
9 WALKING_DOWNSTAIRS TimeGravityAccStDevY -0.936306558809524
9 WALKING_DOWNSTAIRS TimeGravityAccStDevZ -0.876641297380952
9 WALKING_DOWNSTAIRS TimeBodyAccJerkMeanX 0.130193043809524
9 WALKING_DOWNSTAIRS TimeBodyAccJerkMeanY -0.0206865965952381
9 WALKING_DOWNSTAIRS TimeBodyAccJerkMeanZ 0.00262568854761905
9 WALKING_DOWNSTAIRS TimeBodyAccJerkStDevX 0.017623342197619
9 WALKING_DOWNSTAIRS TimeBodyAccJerkStDevY -0.3094424725
9 WALKING_DOWNSTAIRS TimeBodyAccJerkStDevZ -0.359513362761905
9 WALKING_DOWNSTAIRS TimeBodyGyroMeanX -0.0916383011071429
9 WALKING_DOWNSTAIRS TimeBodyGyroMeanY -0.0712598843142857
9 WALKING_DOWNSTAIRS TimeBodyGyroMeanZ 0.116804400690476
9 WALKING_DOWNSTAIRS TimeBodyGyroStDevX -0.396429197952381
9 WALKING_DOWNSTAIRS TimeBodyGyroStDevY -0.340765233142857
9 WALKING_DOWNSTAIRS TimeBodyGyroStDevZ -0.279685150191905
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkMeanX -0.094591202447619
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkMeanY -0.0597608334619048
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkMeanZ -0.0678080598785714
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkStDevX -0.509669314047619
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkStDevY -0.448602451190476
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkStDevZ -0.417239550952381
9 WALKING_DOWNSTAIRS TimeBodyAccMagMean 0.145886357935714
9 WALKING_DOWNSTAIRS TimeBodyAccMagStDev 0.265120131365238
9 WALKING_DOWNSTAIRS TimeGravityAccMagMean 0.145886357935714
9 WALKING_DOWNSTAIRS TimeGravityAccMagStDev 0.265120131365238
9 WALKING_DOWNSTAIRS TimeBodyAccJerkMagMean -0.16237608927619
9 WALKING_DOWNSTAIRS TimeBodyAccJerkMagStDev 0.039907818552381
9 WALKING_DOWNSTAIRS TimeBodyGyroMagMean -0.168921400633333
9 WALKING_DOWNSTAIRS TimeBodyGyroMagStDev -0.322331464761905
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkMagMean -0.469028434047619
9 WALKING_DOWNSTAIRS TimeBodyGyroJerkMagStDev -0.455855425238095
9 WALKING_DOWNSTAIRS FreqBodyAccMeanX 0.103128506197619
9 WALKING_DOWNSTAIRS FreqBodyAccMeanY -0.183120455428571
9 WALKING_DOWNSTAIRS FreqBodyAccMeanZ -0.103705822657857
9 WALKING_DOWNSTAIRS FreqBodyAccStDevX 0.250488758869048
9 WALKING_DOWNSTAIRS FreqBodyAccStDevY -0.273561385142857
9 WALKING_DOWNSTAIRS FreqBodyAccStDevZ -0.0349494927142857
9 WALKING_DOWNSTAIRS FreqBodyAccMeanFreqX -0.440633905714286
9 WALKING_DOWNSTAIRS FreqBodyAccMeanFreqY 0.0625058243738095
9 WALKING_DOWNSTAIRS FreqBodyAccMeanFreqZ -0.0424266601952381
9 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanX -0.0645354342404762
9 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanY -0.313643041809524
9 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanZ -0.293677789595238
9 WALKING_DOWNSTAIRS FreqBodyAccJerkStDevX 0.00938224337142857
9 WALKING_DOWNSTAIRS FreqBodyAccJerkStDevY -0.355981821428571
9 WALKING_DOWNSTAIRS FreqBodyAccJerkStDevZ -0.425377408333333
9 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanFreqX -0.43402213
9 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanFreqY -0.232042826333571
9 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanFreqZ -0.330318261928571
9 WALKING_DOWNSTAIRS FreqBodyGyroMeanX -0.325042890904762
9 WALKING_DOWNSTAIRS FreqBodyGyroMeanY -0.312512195452381
9 WALKING_DOWNSTAIRS FreqBodyGyroMeanZ -0.250686586719048
9 WALKING_DOWNSTAIRS FreqBodyGyroStDevX -0.423558773952381
9 WALKING_DOWNSTAIRS FreqBodyGyroStDevY -0.364282565714286
9 WALKING_DOWNSTAIRS FreqBodyGyroStDevZ -0.356561471714286
9 WALKING_DOWNSTAIRS FreqBodyGyroMeanFreqX -0.165224231566667
9 WALKING_DOWNSTAIRS FreqBodyGyroMeanFreqY -0.00351697116904762
9 WALKING_DOWNSTAIRS FreqBodyGyroMeanFreqZ -0.115191992546667
9 WALKING_DOWNSTAIRS FreqBodyAccMagMean 0.222203941
9 WALKING_DOWNSTAIRS FreqBodyAccMagStDev 0.0888671674047619
9 WALKING_DOWNSTAIRS FreqBodyAccMagMeanFreq -0.0498273898880952
9 WALKING_DOWNSTAIRS FreqBodyBodyAccJerkMagMean 0.00716877883571429
9 WALKING_DOWNSTAIRS FreqBodyBodyAccJerkMagStDev 0.0705526138333333
9 WALKING_DOWNSTAIRS FreqBodyBodyAccJerkMagMeanFreq -0.0824504599928571
9 WALKING_DOWNSTAIRS FreqBodyBodyGyroMagMean -0.347540226666667
9 WALKING_DOWNSTAIRS FreqBodyBodyGyroMagStDev -0.424170737142857
9 WALKING_DOWNSTAIRS FreqBodyBodyGyroMagMeanFreq 0.0656782201880952
9 WALKING_DOWNSTAIRS FreqBodyBodyGyroJerkMagMean -0.463172053809524
9 WALKING_DOWNSTAIRS FreqBodyBodyGyroJerkMagStDev -0.485158906904762
9 WALKING_DOWNSTAIRS FreqBodyBodyGyroJerkMagMeanFreq 0.132021014566667
9 WALKING_DOWNSTAIRS AngletBodyAccMeanGravity -0.112277655214286
9 WALKING_DOWNSTAIRS AngletBodyAccJerkMeanGravityMean -0.0921238957047619
9 WALKING_DOWNSTAIRS AngletBodyGyroMeanGravityMean 0.201647894145714
9 WALKING_DOWNSTAIRS AngletBodyGyroJerkMeanGravityMean -0.0711949931095238
9 WALKING_DOWNSTAIRS AngleXGravityMean -0.87432492047619
9 WALKING_DOWNSTAIRS AngleYGravityMean 0.1080891515
9 WALKING_DOWNSTAIRS AngleZGravityMean 0.0810164383095238
9 WALKING_UPSTAIRS TimeBodyAccMeanX 0.262436475714286
9 WALKING_UPSTAIRS TimeBodyAccMeanY -0.0195101099975714
9 WALKING_UPSTAIRS TimeBodyAccMeanZ -0.125219003959184
9 WALKING_UPSTAIRS TimeBodyAccStDevX -0.36144437755102
9 WALKING_UPSTAIRS TimeBodyAccStDevY -0.302206203816327
9 WALKING_UPSTAIRS TimeBodyAccStDevZ -0.253434083542857
9 WALKING_UPSTAIRS TimeGravityAccMeanX 0.902647777755102
9 WALKING_UPSTAIRS TimeGravityAccMeanY -0.0377947824285714
9 WALKING_UPSTAIRS TimeGravityAccMeanZ -0.266009866857143
9 WALKING_UPSTAIRS TimeGravityAccStDevX -0.954383557142857
9 WALKING_UPSTAIRS TimeGravityAccStDevY -0.901317321632653
9 WALKING_UPSTAIRS TimeGravityAccStDevZ -0.89407107877551
9 WALKING_UPSTAIRS TimeBodyAccJerkMeanX 0.0692266245755102
9 WALKING_UPSTAIRS TimeBodyAccJerkMeanY 0.00126612218367347
9 WALKING_UPSTAIRS TimeBodyAccJerkMeanZ 0.00766046602367347
9 WALKING_UPSTAIRS TimeBodyAccJerkStDevX -0.335291644693878
9 WALKING_UPSTAIRS TimeBodyAccJerkStDevY -0.586147012244898
9 WALKING_UPSTAIRS TimeBodyAccJerkStDevZ -0.647296002040816
9 WALKING_UPSTAIRS TimeBodyGyroMeanX -0.16396719
9 WALKING_UPSTAIRS TimeBodyGyroMeanY -0.0412587909579592
9 WALKING_UPSTAIRS TimeBodyGyroMeanZ 0.14569462592449
9 WALKING_UPSTAIRS TimeBodyGyroStDevX -0.343976630734694
9 WALKING_UPSTAIRS TimeBodyGyroStDevY -0.400859067959184
9 WALKING_UPSTAIRS TimeBodyGyroStDevZ -0.138176481058776
9 WALKING_UPSTAIRS TimeBodyGyroJerkMeanX -0.0684689593355102
9 WALKING_UPSTAIRS TimeBodyGyroJerkMeanY -0.0302797452408163
9 WALKING_UPSTAIRS TimeBodyGyroJerkMeanZ -0.0236327911183673
9 WALKING_UPSTAIRS TimeBodyGyroJerkStDevX -0.660419534285714
9 WALKING_UPSTAIRS TimeBodyGyroJerkStDevY -0.708604774693878
9 WALKING_UPSTAIRS TimeBodyGyroJerkStDevZ -0.65711420122449
9 WALKING_UPSTAIRS TimeBodyAccMagMean -0.260727581428571
9 WALKING_UPSTAIRS TimeBodyAccMagStDev -0.400222037142857
9 WALKING_UPSTAIRS TimeGravityAccMagMean -0.260727581428571
9 WALKING_UPSTAIRS TimeGravityAccMagStDev -0.400222037142857
9 WALKING_UPSTAIRS TimeBodyAccJerkMagMean -0.440667540204082
9 WALKING_UPSTAIRS TimeBodyAccJerkMagStDev -0.445485397959184
9 WALKING_UPSTAIRS TimeBodyGyroMagMean -0.0833234490061224
9 WALKING_UPSTAIRS TimeBodyGyroMagStDev -0.425839761428571
9 WALKING_UPSTAIRS TimeBodyGyroJerkMagMean -0.672840561836735
9 WALKING_UPSTAIRS TimeBodyGyroJerkMagStDev -0.748651255510204
9 WALKING_UPSTAIRS FreqBodyAccMeanX -0.342735952653061
9 WALKING_UPSTAIRS FreqBodyAccMeanY -0.405022798163265
9 WALKING_UPSTAIRS FreqBodyAccMeanZ -0.384710423408163
9 WALKING_UPSTAIRS FreqBodyAccStDevX -0.369815777346939
9 WALKING_UPSTAIRS FreqBodyAccStDevY -0.297641062755102
9 WALKING_UPSTAIRS FreqBodyAccStDevZ -0.244081808302041
9 WALKING_UPSTAIRS FreqBodyAccMeanFreqX -0.341219678720408
9 WALKING_UPSTAIRS FreqBodyAccMeanFreqY -0.247086151469388
9 WALKING_UPSTAIRS FreqBodyAccMeanFreqZ -0.215203992816327
9 WALKING_UPSTAIRS FreqBodyAccJerkMeanX -0.402044750408163
9 WALKING_UPSTAIRS FreqBodyAccJerkMeanY -0.608498592040816
9 WALKING_UPSTAIRS FreqBodyAccJerkMeanZ -0.615125710612245
9 WALKING_UPSTAIRS FreqBodyAccJerkStDevX -0.327421989591837
9 WALKING_UPSTAIRS FreqBodyAccJerkStDevY -0.590112916530612
9 WALKING_UPSTAIRS FreqBodyAccJerkStDevZ -0.677831082857143
9 WALKING_UPSTAIRS FreqBodyAccJerkMeanFreqX -0.427211088244898
